Tweet,Date,Sentiment_Vader,Sentiment_Blob
JuGatti Wouldnt be a bad idea to bring back the tap to tweet function guys  ,2021-01-10,0.431,-0.3499999999999999
 ay cuhz step your shit uphave a good phone with a real charger ready by february or we outro,2021-01-11,0.2023,0.22499999999999998
An OSX update just bricked my MacBook Pro  fuck,2021-01-11,-0.5423,-0.4
AAPLA Developer Perfectly Summed Up The Limitations Of The Apple Watchhttptcoxv4HImX5ub,2021-01-11,0.6369,1.0
 amp  At Work The Enterprise Challenge  Julie M Anderson via,2021-01-11,0.0772,0.0
The CEO of  warns wearables makers that tech needs productivity not novelty like  Siri,2021-01-12,-0.3632,0.0
The CEO of  warns wearables makers that tech needs productivity not novelty like  Siri,2021-01-12,-0.3632,0.0
when this  iwatch finna drop fam ,2021-01-12,-0.2732,0.0
AAPLHow Apple Inc AAPL Is Crushing Google Inc GOOGL On Mobile ShoppinghttptcoXNxyWUPMM4,2021-01-13,-0.3612,0.4
  next year,2021-01-13,0.0,0.0
iPhone 6 Plus Captures 41 Phablet Sales in the US AAPL aapl,2021-01-13,0.0,0.0
1st quarter  BiAnCaBiSa   next year,2021-01-13,0.0,0.0
  I believe second or third my dear,2021-01-14,0.3818,0.0
Free so  for this nice iPad,2021-01-14,0.7833,0.5
"How many  products does it take to write a paper 

Photo credit iPhone",2021-01-14,0.3818,0.5
hopefully before my bday BiAnCaBiSa   I believe second or third my dear,2021-01-15,0.6486,0.0
  def gotta have it I dont even like watches,2021-01-15,-0.2755,0.0
 on  the customer journey from search to checkout CX UX ecommerce casestudy,2021-01-15,0.0,0.0
that all black jawn getting scooped like ice cream BiAnCaBiSa   def gotta have it I dont even like watches,2021-01-15,0.1002,-0.16666666666666666
  needs to stop auto arranging the home screen and allow users to position apps wherever they want,2021-01-16,0.0,0.0
  I havent decided yet I might get bourgeois about it,2021-01-16,0.0,0.0
Lol  BiAnCaBiSa   I havent decided yet I might get bourgeois about it,2021-01-16,0.4215,0.8
APPLE Intraday Comments  Updated RANGE  PREMIUM USERS  aapl Stockaction trading Stocks MKt,2021-01-16,0.0,0.0
Lol fuck you  if Im going to pay you my left arm amp leg for a product make it last for more then a couple months ShittyChargers,2021-01-17,-0.2732,0.18
I have no more storage left Fuck you ,2021-01-17,-0.7152,-0.21666666666666667
If you wouldve invested 50000 in 2005 in AAPL stock you would have 1315066 today shucks,2021-01-17,0.0,0.0
  I totally agree,2021-01-18,0.4201,0.0
Apple Announces Hour of Code 2014 Campaign for Students Offers Free Programming Workshops in December AAPL,2021-01-18,0.5106,0.25
Spotify Promotion Offers 3Month Premium Subscription for 099 to New Customers iOS Blog AAPL,2021-01-18,0.0,0.11818181818181818
iPhone 6 makes iOS a success in the UK but Android fights back in Japan AAPL aapl,2021-01-18,-0.296,0.15
 iPhone 6 makes iOS a success in the UK but Android fights back in Japan AAPL aapl,2021-01-19,-0.296,0.15
Alabama antidiscrimination bill to be named after Apples Tim Cook AAPL,2021-01-19,0.0,0.0
 it looks like  is offering a free course on one of their programs  is that the same thing you are seeing HourOfCode,2021-01-19,0.7003,0.2
APPLE Intraday Comments  Updated  Range  PREMIUM USERS  aapl Stockaction trading Stocks MKt,2021-01-20,0.0,0.0
Gotta love the Genius Bar   Thanks for your help Alex  Apple Store Suburban Square,2021-01-20,0.8689,0.2333333333333333
Apple Stores hosting Hour of Code programming workshops on December 11th  AAPL Tokyo,2021-01-20,0.0,0.0
iPhone6 6 Plus trigger spike in Apple sales worldwide  via aapl,2021-01-20,0.0,0.0
 I wish  would do something similar Its almost worth switching to samsung for it,2021-01-21,0.5118,0.15
In firstever Apple Watch hackathon apps and challenges emerge AAPL aapl,2021-01-21,0.0772,0.0
AAPLApple executives to take stand in antitrust trialhttptcomzzN6VfFI4,2021-01-21,0.0,0.0
 is in and  is out at Emanon Records  Apple was premium product Now it is an average product with a premium price,2021-01-22,0.0,-0.15
CNBCTV  Apple top execs take stand aapl,2021-01-22,0.2023,0.5
   I was thinking about this the other day I wish it would come true,2021-01-22,0.6705,0.11249999999999999
My iPAD is playing disgusting music and I cannot make it stop HELP ,2021-01-22,0.4061,-1.0
Nice job  Would you like your kid to sit on this,2021-01-23,0.6486,0.6
"Basketball Game Day

V Boys vs Silver Valley 400 PM  Valley

V JV V Girls vs Noli  600 PM Mac",2021-01-23,0.0,-0.4
iCloud Drive quirk delete a folder with stuffit reappears with same stuff  icloud ,2021-01-23,0.0,0.0
IPhone6Plus vs Galaxy Note 4 Has  Apple Really Snatched Away the Phablet  Thursday 4 Decem,2021-01-24,0.0,0.2
Trapping Trademarks The Case of Apple Inc App Store AAPL Trademark,2021-01-24,0.0,0.0
Apple Pay And Services Lead To Price Target Upgrade For Apple Inc  AAPL aapl,2021-01-24,-0.1027,0.0
AAPL Apple Stores Will Host Free Coding Workshops For Second Annual Hour of Code  by ,2021-01-24,0.5106,0.2
It took just one month for the iPhone6Plus to become the king of phablets  is king Jobspring technews,2021-01-25,0.0,0.0
APPLE  Fibonacci Technicals Levels  Intraday  Update  AAPL aapl,2021-01-25,0.0,0.0
 patents new tech that shifts iphones center of gravity during falls so it lands with minimal damages,2021-01-25,-0.4404,-0.02121212121212122
Made a playlist on my   iPod without adding the auto downloaded U2 album Put that playlist on shuffle  Heard U2,2021-01-26,0.0,0.0
AAPLShould Apple Amazon or eBay Be Portfolio Picks for 2015httptcoaWn25MWjzG,2021-01-26,0.1779,0.0
Spent 6000 EUR at Apple iPhone 6 camera no longer worksTold I got water in itI did not Unacceptable customer service ,2021-01-26,0.0721,-0.1
 Apple Pay And Services Lead To Price Target Upgrade For Apple Inc  AAPL aapl,2021-01-26,-0.1027,0.0
 I thought I was taking my selfie to a new level when I switched from the htcone to iPhone6Plus disappointed,2021-01-27,-0.4767,-0.3068181818181818
 Spent 6000 EUR at Apple iPhone 6 camera no longer worksTold I got water in itI did not Unacceptable customer service ,2021-01-27,0.0721,-0.1
Computer Science Education Week is coming Check out some coding opportunities that  will be helping put on,2021-01-27,0.5859,0.0
Looks like  could become a leader in CS education,2021-01-27,0.3612,0.0
It took just one month for the iPhone6 Plus to become the king of phablets via  aapl,2021-01-28,0.0,0.0
New  problem At airport Boarding pass on phone Held up to scanner at security and my ApplePay credit card takes over screen,2021-01-28,0.3182,0.13636363636363635
Dear  I love my iPhone 6 PlusA lot It is a great achievement But why is it the only iPhone Ive had that reboots 3xday Fail,2021-01-28,0.0516,0.2
Trade AAPL FREE Nightly Updates are posted here on Twitter or you can visit the Trade AAPL FREE website here,2021-01-29,0.8429,0.4
 deleted users noniTunes music and didnt tell them about it via Geek apple music,2021-01-29,-0.2023,0.0
Different is Normal  FrankCaliendo IanSomerhalder RyanDorsey DanBilzerian AAPL,2021-01-29,0.0,0.075
iOS 81 has fucked my battery life on my iPhone 6 Really starting to wonder if  has any quality control anymore Wish I was on 801,2021-01-29,-0.4019,-0.3
Apple Kantars Data Points To A Huge December Quarter AAPL,2021-01-30,0.3182,0.39999999999999997
what maketh thee of this pesky b that appears at the end of peoples text messages  cook,2021-01-30,-0.3612,0.0
VerrÌcktes GerÌcht iPhone6s zum  Apple Watch Thursday 4 December,2021-01-30,0.0,0.0
  BlackDollarsMatter An Open Letter to the Companies That Support LGBTQ Marriage EqualityCivil Rights,2021-01-31,0.4019,0.0
Apple deleted rivals music from iPods court hears   Apple ITunes iPods,2021-01-31,0.0,0.0
 if only  had robots reviewing apps,2021-01-31,0.0,0.0
Apple mass transit system for Maps detailed in new patent AAPL aapl,2021-01-31,0.0,0.2681818181818182
  CEO Time Cook gets a unique honor in his home state of Alabama,2021-02-01,0.4939,0.375
Rumor Roundup Crescentgategate AAPL aapl,2021-02-01,0.0,0.0
 Apple mass transit system for Maps detailed in new patent AAPL aapl,2021-02-01,0.0,0.2681818181818182
Apple iPod lawsuit will reveal unseen Steve Jobs video AAPL aapl,2021-02-02,-0.2263,0.0
MacBook Pro 13   Nonretina First Startup via   macbook macbookpro startup hipster,2021-02-02,0.0,0.25
MacBook Pro 13in Unboxing via   macbook macbookpro startup hipster unboxing,2021-02-02,0.0,0.0
 Yo whatchoo meeeeean goreella glazz giirrl daaam I aino monkee ,2021-02-02,0.0,0.0
iPad Mini Unboxing via   ipadmini ipad macbook macbookpro startup hipster unboxing,2021-02-03,0.0,0.0
iPad Mini First Time Startup via   ipadmini ipad macbook macbookpro startup hipster unbox,2021-02-03,0.0,0.25
APPLE  Fibonacci Technicals Levels LAST  Intraday  Update  AAPL aapl,2021-02-03,0.0,0.0
 APPLE  Fibonacci Technicals Levels LAST  Intraday  Update  AAPL aapl,2021-02-04,0.0,0.0
Very displeased with the lack of BDSM themed Emojis  ,2021-02-04,-0.6697,0.2
second phone charger broke in two weeks  i hate you,2021-02-04,-0.7579,-0.4
No  todaycharger broken help please  what can i do,2021-02-04,0.6546,-0.4
The  iWatch Changing the face of watches applenews iwatch gadgets,2021-02-05,0.0,0.0
Hey  can you fix Safari your querySelectorAll so jQuery unit tests pass,2021-02-05,0.0,0.0
"Get Ready for an Unbreakable Apple iPhone  InvestorPlace
aapl",2021-02-05,0.3612,0.2
An overarching conspiracy    amp more accused of suppressing worker compensation,2021-02-06,-0.7089,0.5
my phone was on 19 percent and then it shut off okay  fuck you,2021-02-06,-0.3818,0.04999999999999999
Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-06,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-06,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-07,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-07,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-07,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-07,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-08,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-08,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-08,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-09,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-09,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-09,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-09,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-10,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-10,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-10,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-11,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-11,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-11,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-11,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-12,0.0,0.0
  45000 feet keep flying,2021-02-12,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-12,0.0,0.0
  Ooh my god,2021-02-13,0.2732,0.0
  yeah guys,2021-02-13,0.296,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-13,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-13,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-14,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-14,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-14,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-15,0.0,0.0
  I really miss you,2021-02-15,-0.2247,0.2
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-15,0.0,0.0
  Follow meeee,2021-02-15,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-16,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-16,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-16,0.0,0.0
  Pleaseeeeeeeeee,2021-02-17,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-17,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-17,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-17,0.0,0.0
  So amazing,2021-02-18,0.624,0.6000000000000001
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-18,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-18,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-18,0.0,0.0
Zsay what maketh thee of this pesky b that appears at the end of peoples text messages  cook,2021-02-19,-0.3612,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-19,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-19,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-20,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-20,0.0,0.0
APPLE Intraday Comments  LAST Update  PREMIUM USERS  aapl Stockaction trading Stocks MKt,2021-02-20,0.0,0.0
  40000 feet keep flying ,2021-02-20,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-21,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-21,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-21,0.0,0.0
  45000 feet keeeppppp flyinggggg,2021-02-22,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-22,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-22,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-22,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-23,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-23,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-23,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-24,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-24,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-24,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-24,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-25,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-02-25,0.0,0.0
  its so crazy haha guys can you follow me Please,2021-02-25,0.4377,-0.19999999999999998
